customer_id,full_name,state,preferred_channel,lifetime_value,order_count,avg_satisfaction_score,total_support_tickets,customer_segment,satisfaction_level
3e6d4478-9fde-4c6a-b359-048e12c4e576,Craig Day,Ohio,online,5460.723999999999,3,5.0,2,High Value,Satisfied
7f61dca9-c588-425f-bf63-0276f8575172,Charles Smith,Ohio,both,3747.7505,7,,0,High Value,At Risk
c460c1f2-2e63-4205-b52a-d51b236fed7d,Elizabeth Warren,New York,online,3898.08,4,,0,High Value,At Risk
9360c754-dc05-48b6-bbf5-1f06f3ee97b5,Christopher Bailey,Florida,online,3538.3945000000003,7,,0,High Value,At Risk
8f512c7b-f625-4703-9076-d31dbf4b7cf8,William Lee,Pennsylvania,online,13538.655000000002,4,4.5,2,High Value,Satisfied
493e6d34-3066-460e-99e4-6ac16a500c13,James Lee,Pennsylvania,in-store,9347.9215,10,4.0,1,High Value,Satisfied
c4228e36-6b41-485f-a8c2-8f665e3bf52b,Jared Parker,Arizona,unknown,12587.160000000002,3,3.0,2,High Value,Neutral
33d88b67-b873-44b6-b29a-7760c1eafb94,Roger Ruiz,California,in-store,0.0,0,4.0,3,Low Value,Satisfied
ebd7833e-64ea-4033-9cf7-2a755562b53e,William Delacruz,California,online,35.53,1,,0,Low Value,At Risk
802c5926-8299-4877-8352-ad0193f7ec0b,Cheryl Miranda,California,online,8960.573098305467,5,5.0,3,High Value,Satisfied
f2b27819-9225-4441-aed8-24fcf1553928,Christopher Day,California,in-store,2595.607,4,2.0,1,High Value,Neutral
ad5b169b-beaf-4fdd-bee6-ea0c9e1b82b6,Frank Francis,California,in-store,3261.504,7,,0,High Value,At Risk
645ec9cd-bb2d-4bf6-b95a-759244987aaf,Douglas Woods,California,online,1758.72,3,,0,High Value,At Risk
17810a7c-d9c6-4490-90b5-a959d58fd961,Lynn Clark,Georgia,both,5031.95,7,2.0,1,High Value,Neutral
ed8dc0e4-731b-4665-8621-5b8fb8fa5250,Virginia Woods,Massachusetts,both,6083.012,7,3.0,1,High Value,Neutral
6b21e2f1-6fbf-45a7-9792-982b1c87186b,Samantha Olsen,Florida,online,14511.651,18,1.0,1,High Value,At Risk
099db9ff-f74c-48a7-8534-ae2b8c3cb9ed,Lisa Lucas,Massachusetts,in-store,0.0,0,3.0,1,Low Value,Neutral
ccd023fd-4165-4c02-9f66-434c70f3e649,Taylor White,New York,online,7858.2855,5,1.0,1,High Value,At Risk
83d7a64e-470e-48a8-8053-426affd96f6f,Duane Martinez,New York,online,19771.158499999998,11,,0,High Value,At Risk
59b283b8-2c8d-480e-aefd-9f9a4b3a86c1,Margaret Young,Virginia,both,1880.39,3,5.0,1,High Value,Satisfied
c0a0f461-9f7a-4cc1-aac8-8311db1faa72,Joshua Lawson,Virginia,online,3763.09,3,,0,High Value,At Risk
e9848049-323f-4f95-a26e-3cffc219d591,Patrick Guerrero,Georgia,online,39317.829000000005,16,2.67,3,High Value,Neutral
1c2937ad-6f10-4442-a8e5-7af74c50c22b,Scott Cox,Florida,both,9936.9725,4,,0,High Value,At Risk
aa2d3c37-751e-4362-9bf4-5ccf59f1a183,Jordan Hobbs,Illinois,in-store,1067.69,2,5.0,1,High Value,Satisfied
14db5271-f6a6-48ac-88a6-9c099765771b,Elizabeth Garner,Virginia,online,772.1614999999999,4,,0,Medium Value,At Risk
47e430da-b5f2-45a4-985b-acb67bc70c99,Michael Cox,Florida,online,5785.2375,8,,1,High Value,At Risk
b3910604-f47b-4672-974f-07db1007f56b,Catherine Brown,California,online,4171.17,6,3.5,3,High Value,Neutral
872bd207-23ce-4009-93c6-cc22f73b2879,Connie Perry,Ohio,both,11682.0895,7,,0,High Value,At Risk
46bd04ed-75e8-46f2-8f2a-7b2e716b4e35,Katie Holmes,North Carolina,in-store,457.77,1,4.0,2,Medium Value,Satisfied
e058a5e6-39ed-4f34-b7ee-f38f8a2ca160,Randy Burke,Massachusetts,online,11157.4215,13,4.0,1,High Value,Satisfied
6f37ebc9-065d-4102-a667-8a94839c8f15,Donald Humphrey,Texas,in-store,2045.9345,4,,0,High Value,At Risk
09336038-48af-4a40-9d70-e502c23f7e08,Tracey Patterson,California,online,123304.791,7,,0,High Value,At Risk
21fcbfab-05a4-4f4f-8500-b4d64e497efc,Nancy Gonzalez,Washington,online,5525.066000000001,9,4.0,1,High Value,Satisfied
34e72e5f-91f3-412f-9ec6-f64adbd78fd7,Sean Mullen,Ohio,online,6537.7635,13,,0,High Value,At Risk
6b1999ce-cfbf-4161-acf9-96274447832d,Margaret Sanders,California,online,446.17299999999994,1,,0,Medium Value,At Risk
457db493-1065-4744-9ffe-592adfcff562,Keith Martinez,Texas,online,2735.6575,8,,0,High Value,At Risk
6c2f837d-c878-4d01-b082-ba7d9feeb1af,Antonio Wilson,North Carolina,online,12090.264,11,,0,High Value,At Risk
8ca05e6f-cc3c-4aa7-80b0-50412db73cb1,Stephanie Vega,Florida,in-store,3823.139,5,,0,High Value,At Risk
46763460-143d-404c-9cdc-b56d11cd1560,Walter Smith,Texas,in-store,5829.95,9,,0,High Value,At Risk
4d8ee763-2c3d-4bd7-a933-c58f94da2132,Angel Arroyo,North Carolina,both,0.0,0,,0,Low Value,At Risk
90c38dc8-c309-4ac6-8fa9-402eea57ed7a,Amanda Nguyen,New York,both,951.7605,3,4.0,1,Medium Value,Satisfied
5cdb2a5d-fd23-409b-a704-2d4d4cfab06f,Sara Walter,Massachusetts,both,958.2550000000001,3,,0,Medium Value,At Risk
27f06426-8f9d-46ad-b178-72aa6d006862,Richard Lewis,Florida,in-store,2710.0275,3,,0,High Value,At Risk
0aa4c176-d959-4620-869c-fc63896cb52c,Elizabeth Hampton,Pennsylvania,both,14073.274499999998,18,,0,High Value,At Risk
86383bbc-ec8b-48d1-994f-bf64d20bffe9,Michael Waters,Texas,online,10026.543,7,1.5,2,High Value,At Risk
8b2293c4-39a2-45a8-85d8-0f68fe29e837,Debbie Bailey,Ohio,online,408.812,2,,0,Medium Value,At Risk
bea3364c-80b9-4355-bba6-beff5913766c,Renee Brock,California,online,8389.5135,10,,0,High Value,At Risk
50845a2a-b3e2-4bec-9c92-4fcff9127c5f,Kimberly Murphy,Florida,in-store,8524.460000000001,4,4.0,2,High Value,Satisfied
7735ffa2-6572-487a-b13d-192d552b6664,Crystal Jones,New Jersey,online,6006.405999999999,7,,0,High Value,At Risk
537e3354-2a60-488d-96fc-d09476192132,Tina Kelly,Georgia,both,12019.302,14,,0,High Value,At Risk
8f7d4a2b-ae83-4003-ab58-53166b7df3ff,Shannon Ochoa,Texas,online,26290.332,9,3.33,3,High Value,Neutral
73a2f12d-a139-44c6-8504-ac23b148112a,Tiffany Harrison,Georgia,online,3089.46,4,2.5,2,High Value,Neutral
1de5ab66-7ac4-48e0-be92-100478625771,Aaron Rios,Georgia,online,20432.343,9,3.0,3,High Value,Neutral
0dd72d6e-8c63-4f1d-acb1-dabd78d253fb,Brent Murray,California,online,6052.161999999999,5,1.0,1,High Value,At Risk
b94be0db-0a80-4238-b6ee-6e7ac0dfaf4c,Linda Mendez,Florida,online,7491.6140000000005,6,4.5,2,High Value,Satisfied
99d4d138-9682-41d9-8c8d-2c4697ed47f1,Nicholas Hobbs,Texas,in-store,1070.6399999999999,2,,0,High Value,At Risk
89ba500a-5071-4437-8edc-e0b3e3fa2ae6,Timothy Barnes,Pennsylvania,online,6756.7325,10,,0,High Value,At Risk
c1b187ea-9992-466f-ab46-9a521149e27e,Jacob Watkins,California,online,13300.86435714119,11,,0,High Value,At Risk
2aa2356e-e3d8-4595-a121-90f95ced0252,Rachel Salazar,New York,both,11474.9555,7,,0,High Value,At Risk
22cfc732-3920-46b4-8933-2253833001a1,Timothy Hernandez,California,unknown,5757.260499999999,8,,0,High Value,At Risk
b373f0b4-6002-49f9-83c2-f2f1f60f1b4d,Shelly Guzman,Texas,online,5809.215,9,,0,High Value,At Risk
74fd7f1a-5084-4e3f-9ee6-87a55b550d10,Matthew Ward,California,both,10315.18819046134,14,,0,High Value,At Risk
4dcafb02-28c5-4e4a-bc64-b05db21679f8,Jessica Tran,North Carolina,in-store,0.0,0,,0,Low Value,At Risk
f06dc867-fae1-41b1-bb8a-e943fe082a96,Jean Clay,California,in-store,615.29,2,,0,Medium Value,At Risk
2b833476-a44e-48c5-b991-4d6b53993113,David Higgins,Florida,in-store,1993.924,2,,0,High Value,At Risk
f485d789-2271-47e1-a43a-2f2577db73d9,Claire Carter,Ohio,in-store,2629.1459999999997,3,3.0,2,High Value,Neutral
0d28a7e1-ed85-41d3-b939-3f1177039e40,Christian Young,Florida,unknown,5907.74,7,,0,High Value,At Risk
8092762d-6497-4340-8fde-664522e5a2fa,Laurie Anderson,Arizona,online,3837.1500000000005,4,3.33,3,High Value,Neutral
585b56fd-d332-496b-9e19-62f3028327a7,Brandon Chase,New York,both,12525.232500000002,13,5.0,1,High Value,Satisfied
7d91f12b-fe80-4abe-b75e-3f0d7876272b,Madison Larson,California,both,0.0,0,,0,Low Value,At Risk
cdaa68f6-59f9-4956-8ecb-919b8e52ed6e,Brenda Lara,California,both,7438.440000000001,4,4.5,3,High Value,Satisfied
f8c5c406-34c1-42c4-9f77-b57a313673f1,,Florida,online,3889.0999999999995,7,,0,High Value,At Risk
8fc35f5d-61e3-4bbe-8ed3-e723ede77b34,Debra Hickman,Ohio,online,5561.289,9,,0,High Value,At Risk
324d793d-372c-432a-ac17-748cab0b5afd,Barbara Gay,California,both,96.63300000000001,1,,0,Low Value,At Risk
42ed1278-2c2d-4b22-9442-688a5dd26bae,Sandra Dunn,Texas,online,5366.793,9,,0,High Value,At Risk
93602183-3778-4805-bbfc-7862d7b2343b,Amy Johnson,Florida,in-store,3958.7659999999996,2,,0,High Value,At Risk
92e73609-cbc1-4fcf-93ca-5dbbaf6d27ff,April Hutchinson,Georgia,online,3483.8669999999997,6,,0,High Value,At Risk
26a0f78c-343a-4544-b091-93fffe68ba81,Brian Rivera,Florida,both,0.0,0,2.0,1,Low Value,Neutral
97a149a4-6927-4f7f-a071-11a0c42bf684,Jason Walsh,Texas,both,5168.639999999999,4,4.0,1,High Value,Satisfied
036f83da-2cb0-4a42-93c0-6006523c3870,Emily Henderson,California,both,12327.192,14,,0,High Value,At Risk
d2ef4a52-d29a-4abb-b3ac-7343c844019e,Jessica Gallegos,California,online,389.9,1,,0,Medium Value,At Risk
80733a83-fe00-4afd-bb0e-4d3d4a971ae6,Melanie Delacruz,North Carolina,online,4670.37,3,,0,High Value,At Risk
3f2e8993-c0c6-453f-8c76-426e92c7fd52,Robert Lucas,Texas,online,2877.608,3,3.0,1,High Value,Neutral
eccda202-cfa6-47b1-bf17-d920f2d2d1fb,Donald Gibson,California,in-store,6408.7744999999995,7,,0,High Value,At Risk
98f1e1ad-4995-4b84-9002-12f4fd8308ac,Elizabeth Crawford,New York,online,465.79550000000006,2,,0,Medium Value,At Risk
19b2fad9-998c-449b-83d0-0630f3287edd,Jeffrey Morrison,Florida,both,961.41,1,,0,Medium Value,At Risk
f2ca6e95-e6a0-4c28-8668-2bbdb95ed6b0,Renee Jones,Texas,online,943.52,3,,0,Medium Value,At Risk
ec4bcc00-564e-4329-82c5-6196384e04a7,Cynthia Ho,Illinois,in-store,5411.780000000001,5,4.5,2,High Value,Satisfied
3b584162-45ef-49be-9155-45ed623c6eed,Erica Grimes,North Carolina,in-store,6171.519,11,,0,High Value,At Risk
cd97dfe6-1563-49c2-9129-e98c20eaf952,Sarah Simmons,North Carolina,both,12801.908000000001,17,,0,High Value,At Risk
ddcbd13d-7fa1-4858-9a12-68f795b3996e,Donna Hooper,Texas,online,1060.5520000000001,3,,0,High Value,At Risk
e9630713-ff04-4980-8e90-6b92b9d0253f,Melinda Browning,North Carolina,both,3278.684,6,,0,High Value,At Risk
34c336f4-2532-4a95-95d0-8953b987a16c,Timothy Lawson,Illinois,online,1750.1599999999999,2,,0,High Value,At Risk
d73c1a44-e1d5-4dc8-8adf-896da1ea0011,Sheila Goodwin,California,online,16445.077850539834,9,,0,High Value,At Risk
f4aa99d4-966d-4e86-a911-7792943f2797,Jonathan Owens,Illinois,online,15577.874000000002,14,2.5,2,High Value,Neutral
35eef878-e588-4391-81cf-df66aa261878,Vincent Bell,Florida,online,0.0,0,,0,Low Value,At Risk
50fd608c-09e0-44b3-a673-7e613e5cf803,Pamela Howard,Florida,online,5016.984,6,1.0,2,High Value,At Risk
e4628fbc-4147-4348-be9e-503c98e7ac66,Rebecca Fuentes,Ohio,both,4057.3485,6,3.0,1,High Value,Neutral
fbe88741-a4a2-4aea-b695-5d6542eda12d,Michelle Cooke,Arizona,online,3097.172,5,,0,High Value,At Risk
a3f2d54e-c83f-4fe3-959e-4a90bb78fb74,Andrew Smith,Michigan,in-store,0.0,0,,0,Low Value,At Risk
b89ba8b7-66c5-4c78-81fe-f52d03cb3c70,Michelle Schmitt,Ohio,online,10791.460499999997,12,,0,High Value,At Risk
18c519e9-14bf-4c18-b9b3-b192b36c1bec,Paul Davis,Arizona,online,9205.5705,10,,0,High Value,At Risk
eaadb63d-4c7d-4a3c-a33e-e2b4aa6ea3b1,Jacob Miller,North Carolina,online,9564.9125,9,,0,High Value,At Risk
2ac59b96-d847-4387-ab4f-23333e1f5306,Brent Smith,Georgia,both,9587.809500000001,7,3.0,3,High Value,Neutral
a400e896-a858-49ea-88f0-98f20afe7ffc,Peter Crawford,Arizona,online,0.0,0,,0,Low Value,At Risk
44045868-ae2f-4166-ba0f-a9cebd047dd0,Jeff Lopez,California,in-store,8743.542000000001,10,,0,High Value,At Risk
bb462e5b-5b39-4868-a2b6-371e33ddce07,Jared Lambert,Florida,both,6311.309499999999,6,,0,High Value,At Risk
7305f113-e714-4293-ae1b-900d1d78c978,Christopher Bowman,Michigan,online,10998.776000000002,13,,0,High Value,At Risk
5eccdfc1-c507-427e-9901-812858c0219d,Deanna Alexander,Illinois,online,4131.443499999999,3,3.0,1,High Value,Neutral
200cb94f-cd9e-45a5-ba52-fa3201c88756,Kevin Silva,Virginia,both,9143.829000000002,11,3.0,1,High Value,Neutral
d1c0ebcd-86d9-4f91-a2e4-5a577ac0f492,Richard Skinner,Illinois,online,16242.750999999998,15,2.0,1,High Value,Neutral
70e505f7-c48f-4cbc-9198-81990224d5b4,Alan Krause,Arizona,both,11562.398500000001,12,,0,High Value,At Risk
365cf0f3-fab4-413b-94bb-2d90a35c8651,Michelle Martinez,Washington,online,2337.1155,7,,0,High Value,At Risk
70b7fe13-8b3d-4016-a3ec-39fb1f3af0e9,Sheila Phillips,Georgia,both,11246.307499999999,18,,0,High Value,At Risk
8d9ba574-9b0e-486c-806d-09694b769774,Linda Campos,California,in-store,3571.8925,3,3.0,1,High Value,Neutral
16e00e97-bc43-428d-95da-6845831063e4,Melissa Bentley,Texas,online,10902.457,15,3.0,1,High Value,Neutral
aaca519d-face-43de-92eb-68ed4d35d7f4,Beverly Russell,Florida,online,7978.420000000001,10,3.0,1,High Value,Neutral
4476e1f7-a34b-433a-b12a-494098e284f8,John Lopez,Arizona,both,1780.98,3,4.0,2,High Value,Satisfied
397bbe73-40df-4e80-bac4-d3c4e170c37b,Leonard Stout,North Carolina,both,9234.211,11,,0,High Value,At Risk
8a5d9494-3e87-432a-a53d-cd3140f741d0,,Florida,in-store,7515.66,3,3.0,2,High Value,Neutral
a2280f15-1fb1-43f4-8a69-4295eed6bd96,Michael Long,North Carolina,online,2233.9500000000003,3,,0,High Value,At Risk
27adfa2c-b197-45e7-a1e8-b7a48ba29d13,Blake Thomas,Massachusetts,online,8150.673999999999,4,3.0,1,High Value,Neutral
a1e0a52f-24ea-4ac2-952e-85ca9b770bea,Nicole Owen,California,online,19906.458000000002,26,,0,High Value,At Risk
fe870544-024c-42f1-b248-dabd750daa28,Brad Harris,Texas,online,24567.386747179888,13,3.5,2,High Value,Neutral
05febe7a-16f6-4ef7-a752-c12006c7357e,Donald Krause,Pennsylvania,in-store,12915.197,7,5.0,2,High Value,Satisfied
70fea994-b359-4692-bf32-31c7c8ce512c,Alexander Wolfe,New Jersey,online,9019.7625,10,4.0,1,High Value,Satisfied
c803d25f-391b-444d-9acd-f23c3528dfb5,Mitchell Bell,Ohio,in-store,221.7,1,,0,Low Value,At Risk
ad222bb8-b7a9-47a5-b6d0-95df8b8d2b71,Tammy Marsh,California,both,7747.5380000000005,14,,0,High Value,At Risk
f6a28700-1fda-47da-9cbc-f772fd25d6ac,Kelly Mooney,California,online,6190.8735,8,,0,High Value,At Risk
b9a898f1-cdb0-46d0-b0bc-1988d0b8d623,Victoria Gomez,Pennsylvania,online,14619.4355,9,3.0,1,High Value,Neutral
958779e9-cc60-4eee-b9ff-92b278cc881a,Patrick Martin,Texas,unknown,2100.822,3,,0,High Value,At Risk
4cda8f56-fc94-4dd5-9515-6327984091f1,Robin Tate,New York,online,604.57,1,,0,Medium Value,At Risk
2800b362-1ece-4bb9-958b-42fc9218fe31,Barbara Martinez,Illinois,unknown,8099.1735,11,,0,High Value,At Risk
f5dbbbc5-31da-4d73-9852-4c9bae16997b,William Lewis,Illinois,in-store,1122.4455,2,4.0,1,High Value,Satisfied
c1320c6a-f3d4-4980-9049-4ecba74da34b,Troy Lin,Massachusetts,both,7116.926999999999,13,,0,High Value,At Risk
76718d9d-d048-41a9-9be2-08b608d4184f,Courtney Edwards,Pennsylvania,in-store,7479.575999999999,11,,0,High Value,At Risk
85c350d2-78b2-4e8b-ac3d-22548bb1d7b5,Anthony Riley,Texas,both,4479.294,12,,0,High Value,At Risk
876b584c-ee29-4f7d-b69e-f827ea38514e,Jonathan Foster,,online,15424.636,12,4.5,2,High Value,Satisfied
aa88d26f-257d-447f-b8c6-17963585c51d,Meredith White,Ohio,in-store,3678.3109999999997,7,,0,High Value,At Risk
d3d50f27-9476-44f1-ab62-3b57712a2d63,Brenda Ellis,Massachusetts,online,10986.457,13,3.0,1,High Value,Neutral
e3653964-e638-4080-861d-22d01ac8660a,Todd Morales,California,in-store,625.6179999999999,1,,0,Medium Value,At Risk
ef4929ee-8c8a-45be-92cb-de8a23e703ab,Jeffrey Austin,Georgia,online,0.0,0,,0,Low Value,At Risk
cd3376b1-6083-405c-9f89-91d9ff680a46,Stacey Gray,North Carolina,in-store,2765.89,1,,0,High Value,At Risk
feb4b2b8-37e2-4ab8-baa2-d43fdf74cef9,Heather Reid,California,online,400.997,3,,0,Medium Value,At Risk
2430fd92-fd83-4ea1-833e-6a36bc13088c,Rebecca Fox,New York,both,583.9,2,3.0,2,Medium Value,Neutral
462453eb-3d26-4e56-bf8e-26e9479adaa2,Patricia Clark,Michigan,unknown,2874.2664999999997,6,,0,High Value,At Risk
7162d6db-9e60-426e-9572-c2940ef8ef9b,Jacqueline Olson,Florida,online,2809.0115,6,3.0,1,High Value,Neutral
63e64d74-05bb-4bfd-a51d-20bc9fcb1150,Anthony Melton,California,online,3265.6115,4,,0,High Value,At Risk
38376230-00f1-4ac5-83e7-da4b76a9cfcf,Joseph Glass,Arizona,online,3796.17,2,3.67,3,High Value,Neutral
d9b93762-6b9b-469e-aa2e-de639bfba5a4,Kaitlyn Rollins,Texas,online,604.5535,2,,0,Medium Value,At Risk
9b06cb6b-e45e-41c3-827d-93bbd3b6e2ab,Tracy Wilcox,Ohio,online,805.4375,3,,0,Medium Value,At Risk
0cf5f902-4c04-465a-864d-83d356d345ac,Charles Cervantes,New York,online,0.0,0,5.0,2,Low Value,Satisfied
74c5446d-e3dc-4312-a504-d4e32ffe253a,Melissa Lang,New York,online,7441.129284958295,14,,0,High Value,At Risk
2b4079c7-52cc-4851-89ca-2ef6a4a4376d,Amanda Yoder,Texas,both,8438.185,13,,0,High Value,At Risk
3ae0b541-ab93-406b-8de3-524a30496439,Stephanie Sanders,Arizona,online,350.96999999999997,1,,0,Medium Value,At Risk
e7352d18-5b63-4372-96c6-a3a3fb91bf01,Mary Medina,Florida,in-store,8242.475,8,5.0,1,High Value,Satisfied
85557366-4ca8-4bcf-80c3-ff3cbbcd702d,William Griffin,New York,both,13782.545999999997,19,,0,High Value,At Risk
61215311-b9ba-494d-8a5d-5c72bb665763,David Johnson,Virginia,both,5054.772000000001,9,5.0,1,High Value,Satisfied
8e09c857-ed5a-472e-977d-f23ace3e3835,Andrea Herrera,New York,online,0.0,0,4.0,3,Low Value,Satisfied
6e2da724-77ea-40b9-9718-2a61fd95700f,Diana Flores,California,in-store,5373.014,9,,0,High Value,At Risk
de3bd9ac-fa0d-4459-a3a0-dbff6590e7f1,Michelle Richardson,Washington,both,0.0,0,,0,Low Value,At Risk
f97768af-ebe3-488d-ad4d-ee7541bec547,Amanda Daniels,California,online,4468.996,6,,0,High Value,At Risk
04faf3f3-ab65-4e46-958c-f543f471d220,Antonio Martin,Virginia,both,3727.8640000000005,8,,0,High Value,At Risk
6141c7fb-331f-4fbf-b7cc-3c71351f15a6,Betty Yang,Ohio,online,1918.5049999999999,3,4.0,2,High Value,Satisfied
ee69c4cb-0289-405c-877e-4da043e04cc0,Donald Williams,Florida,online,22748.715500000002,19,,0,High Value,At Risk
9c164b6f-247e-470b-8c0c-024597674546,Stephanie Stephens,California,both,5901.309,7,4.0,1,High Value,Satisfied
b6e333d7-a045-4c32-9367-4289e4f12c4e,Amy Brandt,New York,online,11628.57,12,,0,High Value,At Risk
6d265d2d-f136-40c0-89f4-956c6972243a,Douglas Phelps,Florida,both,452.76,1,,0,Medium Value,At Risk
a21a138e-ca08-4994-be2d-2f00fa55d10e,Daniel Murphy,Michigan,both,911.1600000000001,3,,0,Medium Value,At Risk
d01612d6-fdb8-44f8-b7a0-dd034994e3d7,Thomas Rasmussen,Georgia,in-store,8703.2805,7,,0,High Value,At Risk
b77c60f0-1aa9-4755-a6ed-14d7005c5ce3,Terri Moore,Texas,online,0.0,0,4.0,1,Low Value,Satisfied
34cbe2da-95df-4543-94b1-afaa1a935437,Joel Willis,Florida,both,674.93,2,4.0,1,Medium Value,Satisfied
83004d13-d6ed-438e-b3d6-93dfa9c9328e,Barbara Daniels,Washington,online,4291.585,6,,0,High Value,At Risk
588ecb34-cc64-450e-9299-e387391ae43d,Tyler Webb,,online,3612.6865,8,,0,High Value,At Risk
c9a2c097-3816-448c-b7d0-ef9f8623fe0e,Jonathan Jones,Pennsylvania,online,6303.525000000001,7,,0,High Value,At Risk
5783d72d-2e03-428c-9c36-930aaca4e02f,Laurie Sanchez,Florida,in-store,3431.23,5,3.0,1,High Value,Neutral
f39e33bc-5060-43d6-a007-4b5676c57861,Ashlee Morris,California,both,2402.808,3,,0,High Value,At Risk
17c661f2-b9bd-47f6-899d-4c7083e0eb23,Ashley Mitchell,Washington,online,5474.12,6,,0,High Value,At Risk
7eae1853-b414-457c-bf4e-b1729174d401,Christina Cooper,Florida,both,6067.834000000001,9,,0,High Value,At Risk
5e821676-f8c0-4e54-8026-a8ead90beb4e,Elizabeth Duncan,New York,both,7484.427008511668,2,,0,High Value,At Risk
2c18b98e-50de-446c-baba-af330f682f0e,Gary Frost,Texas,in-store,822.51,1,4.0,1,Medium Value,Satisfied
22c58ab6-601d-45bb-bf5d-52b78c7d9477,Barbara Gibbs,New York,online,6768.509234491659,7,,0,High Value,At Risk
ee081ac6-8838-4ee2-9318-d8e376b4288d,Diana Daniel,Georgia,online,21007.12499999999,9,3.33,3,High Value,Neutral
58d53e74-5987-4b9b-8843-033185d96fe8,Alan Chang,Massachusetts,unknown,3303.6200000000003,6,,0,High Value,At Risk
85e6112e-a5fc-4546-afb1-21615ac57d91,Vanessa Miller,Texas,both,9142.837999999998,14,5.0,1,High Value,Satisfied
9ace3667-b989-4808-b06a-6b145c5347f4,Jamie Bentley,Texas,in-store,3882.9120000000003,8,,0,High Value,At Risk
99df92b3-22e5-42ef-b779-8bdc0c6e305a,,,both,14425.499999999996,6,2.5,2,High Value,Neutral
950de4ff-5e6b-40ec-8870-54282db312e2,Doris Harris,New Jersey,both,4219.4490000000005,10,,0,High Value,At Risk
6a6b0b3a-bee8-42e2-a5c1-5b9d3b0542b9,Sarah Strickland,Florida,both,3790.833,9,4.0,1,High Value,Satisfied
8a5ac078-bf04-4631-be39-b687132a7a73,Erica Smith,Texas,in-store,10392.127531597285,12,,0,High Value,At Risk
be097cea-5d1f-4531-8ed6-6e67d6745caf,Michael Walter,Georgia,online,3534.5299999999997,5,4.0,1,High Value,Satisfied
ba555335-824d-4727-8629-4f007a5a0cc8,Mark Brooks,Arizona,both,10674.435500000001,20,,0,High Value,At Risk
53280aa9-0dff-43b3-a17f-bff161f97110,Amanda Lynch,Illinois,both,7381.6335,7,,0,High Value,At Risk
6e7cc908-08a5-4991-bdfa-9f188a707077,Gina Nelson,Illinois,both,7242.6,10,,0,High Value,At Risk
734d51a9-a1b3-4123-873c-301c71d6513f,John Rogers,Arizona,online,12699.972,18,2.0,1,High Value,Neutral
38d9b20a-6f18-4512-8568-a6ef280a7ebc,Diane Green,California,in-store,11360.313,7,2.5,2,High Value,Neutral
b6003267-4e54-40f6-9c4e-da837d157dd5,Emma Richmond,Massachusetts,both,962.7195,3,,0,Medium Value,At Risk
d94436d1-cb12-4975-8e7a-df4049c9d26b,Ashley Wilson,Florida,both,1061.634,6,,0,High Value,At Risk
ec307ea2-7d11-4b2b-8c54-4a01c1d93c92,Dominic Anderson,New Jersey,online,4738.253,4,,0,High Value,At Risk
15b02ba9-e986-41a1-a355-308e880e557f,Deanna Oneill,Arizona,both,10243.778999999999,10,,0,High Value,At Risk
65e85427-0834-4a46-b188-296a8980bd00,Kristina Jones,Michigan,online,7819.727499999999,12,,0,High Value,At Risk
7a6d583f-8857-4d9d-8368-2d9390bacd10,Tracy Parker,Illinois,online,5035.0625,7,3.0,1,High Value,Neutral
4b473af3-ce9b-47c4-8c54-df9e6504d779,James Acevedo,California,both,1472.3400000000001,2,,0,High Value,At Risk
a075b0a5-ac1b-4904-9c5f-a20c7507d8ee,Michael Cox,New York,online,4814.12,2,4.0,2,High Value,Satisfied
2b6bb1c7-b60b-4dcb-9fc9-fd20f1f2ccef,Molly Reyes,Georgia,in-store,223.41,1,3.0,1,Low Value,Neutral
982d5052-69c4-4eec-b373-842bd832c537,Carla Hudson,New York,online,23863.576999999997,7,2.0,2,High Value,Neutral
2fc345d7-4061-420c-912b-af09119ad826,Lauren Roberson,Florida,online,275.89,1,,0,Low Value,At Risk
7d216e24-a8fd-4bfa-ba37-e935c6509ca7,Ashley Nunez,Florida,both,8471.408000000001,17,,0,High Value,At Risk
21a5c17a-7a10-4d0f-8d21-37374f3e12f0,Andrew Richards,Georgia,online,1527.2830000000001,3,3.0,1,High Value,Neutral
7a43048f-aa67-4de7-9e20-bd652dbfabbd,Gary Cook,Florida,both,2033.8750000000002,3,,0,High Value,At Risk
e03ec741-3de6-4f67-a02d-cf7b3fc8ff89,Trevor Campbell,New York,both,4163.518,4,,0,High Value,At Risk
e50a8f06-3fd6-415f-9128-6d471c1aa566,Rachel Stewart,Arizona,both,0.0,0,3.0,2,Low Value,Neutral
c345363f-6eb6-4f06-9210-fc505b7c8a1e,Matthew Davis,Georgia,online,0.0,0,,0,Low Value,At Risk
28f01245-7218-4143-ba57-ba9468d39d04,Gabriel Estrada,Texas,both,3485.5199999999995,1,,0,High Value,At Risk
46d4c070-cce6-4c2d-9844-6679ceaf50d8,Samantha Brown,Michigan,both,3768.6025000000004,4,4.0,1,High Value,Satisfied
56333894-8f05-41e8-963a-e8de07e697b6,Adrienne Alvarez,California,unknown,2816.7974999999997,2,,0,High Value,At Risk
3f7d0709-45db-468b-95d3-80fd82a29e6f,Jerry Martinez,California,online,2940.554,6,,0,High Value,At Risk
39787d22-d510-4faa-a65f-7d3d92d979e0,Connie Taylor,New Jersey,both,433.84,1,,0,Medium Value,At Risk
